rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
32,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,35,57,79691,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
33,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,32,36,14,79608,JVKE,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",this is what ____ feels like (Vol. 1-4)
34,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,31,14,79434,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
35,spotify:track:1P0xKMVqb9xFoyuwezNTpB,Eyal Golan,ואת אינך,Liam Productions under exclusive license to D-Music,23,23,3,79424,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",ואת אינך
36,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,39,123,78525,Marina Maximilian,['israeli pop'],ביחד
37,spotify:track:6tldCcfbfXkLApFllqab7S,"Omer Adam, Idan Raichel",מדברים בשקט (מתוך חזרות למופע NEXT),P.A.I LTD / Helicon Aroma Music LTD / Next,28,37,7,77063,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",מדברים בשקט (מתוך חזרות למופע NEXT)
38,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,34,117,77056,Eden Hason,['israeli mediterranean'],אלבום 2
39,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,48,176,75384,Hanan Ben Ari,['israeli pop'],שמש
40,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,24,24,75087,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
41,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,25,37,75037,Full Trunk,['israeli rock'],ממותה
42,spotify:track:52n4gF126eIllrGuc9Zus6,Ishay Ribo,לשוב הביתה,2018 ISHAY RIBO LTD BY PIL LTD,10,72,254,74963,Ishay Ribo,['israeli pop'],שטח אפור
43,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,76,30,72723,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך
44,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,56,134,72672,Eden Hason,['israeli mediterranean'],אלבום 2
45,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,45,64,3,72053,Miguel,"['r&b', 'urban contemporary']",All I Want Is You
46,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,11,40,11,72046,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss
47,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,45,59,71993,Jasmin Moallem,['israeli pop'],יחפים
48,spotify:track:6yxcOGpAvcmrQSuS5hB0Se,Avi Aburomi,מסיבה סגורה,2022 Avi Aburomi By PIL LTD,44,61,13,70542,Avi Aburomi,['israeli pop'],מסיבה סגורה
49,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,43,43,28,68459,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
50,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,41,41,19,66935,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez)
